0	137	0	-1	0
0	138	0	-0.989821	-0.142315
0	139	0	-0.959493	-0.281733
0	140	0	-0.909632	-0.415415
0	141	0	-0.841254	-0.540641
0	142	0	-0.75575	-0.654861
0	143	0	-0.654861	-0.75575
0	144	0	-0.540641	-0.841254
0	145	0	-0.415415	-0.909632
0	146	0	-0.281733	-0.959493
0	147	0	-0.142315	-0.989821
0	148	0	0	-1
0	149	0	0.142315	-0.989821
0	150	0	0.281733	-0.959493
0	151	0	0.415415	-0.909632
0	152	0	0.540641	-0.841254
0	153	0	0.654861	-0.75575
0	154	0	0.75575	-0.654861
0	155	0	0.841254	-0.540641
0	156	0	0.909632	-0.415415
0	157	0	0.959493	-0.281733
0	158	0	0.989821	-0.142315
0	159	0	1	0
0	160	0	0.989821	0.142315
0	161	0	0.959493	0.281733
0	162	0	0.909632	0.415415
0	163	0	0.841254	0.540641
0	164	0	0.75575	0.654861
0	165	0	0.654861	0.75575
0	166	0	0.540641	0.841254
0	167	0	0.415415	0.909632
0	168	0	0.281733	0.959493
0	169	0	0.142315	0.989821
0	170	0	0	1
0	171	0	-0.142315	0.989821
0	172	0	-0.281733	0.959493
0	173	0	-0.415415	0.909632
0	174	0	-0.540641	0.841254
0	175	0	-0.654861	0.75575
0	176	0	-0.75575	0.654861
0	177	0	-0.841254	0.540641
0	178	0	-0.909632	0.415415
0	179	0	-0.959493	0.281733
0	180	0	-0.989821	0.142315
1	137	0	-1	0
1	138	0	-0.989821	-0.142315
1	139	0	-0.959493	-0.281733
1	140	0	-0.909632	-0.415415
1	141	0	-0.841254	-0.540641
1	142	0	-0.75575	-0.654861
1	143	0	-0.654861	-0.75575
1	144	0	-0.540641	-0.841254
1	145	0	-0.415415	-0.909632
1	146	0	-0.281733	-0.959493
1	147	0	-0.142315	-0.989821
1	148	0	0	-1
1	149	0	0.142315	-0.989821
1	150	0	0.281733	-0.959493
1	151	0	0.415415	-0.909632
1	152	0	0.540641	-0.841254
1	153	0	0.654861	-0.75575
1	154	0	0.75575	-0.654861
1	155	0	0.841254	-0.540641
1	156	0	0.909632	-0.415415
1	157	0	0.959493	-0.281733
1	158	0	0.989821	-0.142315
1	159	0	1	0
1	160	0	0.989821	0.142315
1	161	0	0.959493	0.281733
1	162	0	0.909632	0.415415
1	163	0	0.841254	0.540641
1	164	0	0.75575	0.654861
1	165	0	0.654861	0.75575
1	166	0	0.540641	0.841254
1	167	0	0.415415	0.909632
1	168	0	0.281733	0.959493
1	169	0	0.142315	0.989821
1	170	0	0	1
1	171	0	-0.142315	0.989821
1	172	0	-0.281733	0.959493
1	173	0	-0.415415	0.909632
1	174	0	-0.540641	0.841254
1	175	0	-0.654861	0.75575
1	176	0	-0.75575	0.654861
1	177	0	-0.841254	0.540641
1	178	0	-0.909632	0.415415
1	179	0	-0.959493	0.281733
1	180	0	-0.989821	0.142315
2	137	0.00278261	-0.999996	0
2	138	0.00278261	-0.989818	-0.142314
2	139	0.00278261	-0.959489	-0.281731
2	140	0.00278261	-0.909628	-0.415413
2	141	0.00278261	-0.84125	-0.540639
2	142	0.00278261	-0.755747	-0.654858
2	143	0.00278261	-0.654858	-0.755747
2	144	0.00278261	-0.540639	-0.84125
2	145	0.00278261	-0.415413	-0.909628
2	146	0.00278261	-0.281731	-0.959489
2	147	0.00278261	-0.142314	-0.989818
2	148	0.00278261	0	-0.999996
2	149	0.00278261	0.142314	-0.989818
2	150	0.00278261	0.281731	-0.959489
2	151	0.00278261	0.415413	-0.909628
