# 	  SL used(wall = 11) 	 XT 	 YT 	 ZT 	 Pres 	 Ideal end
0	10	0.0000	1.0000	0.0000	212.2160	12.5363
1	10	0.0000	0.9962	0.0872	212.2160	12.5363
2	10	0.0000	0.9848	0.1736	212.2160	12.5363
3	10	0.0000	0.9659	0.2588	212.2160	12.5363
4	10	0.0000	0.9397	0.3420	212.2160	12.5363
5	10	0.0000	0.9063	0.4226	212.2160	12.5363
6	10	0.0000	0.8660	0.5000	212.2160	12.5363
7	10	0.0000	0.8192	0.5736	212.2160	12.5363
8	10	0.0000	0.7660	0.6428	212.2160	12.5363
9	10	0.0000	0.7071	0.7071	212.2160	12.5363
10	10	0.0000	0.6428	0.7660	212.2160	12.5363
11	10	0.0000	0.5736	0.8192	212.2160	12.5363
12	10	0.0000	0.5000	0.8660	212.2160	12.5363
13	10	0.0000	0.4226	0.9063	212.2160	12.5363
14	10	0.0000	0.3420	0.9397	212.2160	12.5363
15	10	0.0000	0.2588	0.9659	212.2160	12.5363
16	10	0.0000	0.1736	0.9848	212.2160	12.5363
17	10	0.0000	0.0872	0.9962	212.2160	12.5363
18	10	0.0000	0.0000	1.0000	212.2160	12.5363
19	10	0.0000	-0.0872	0.9962	212.2160	12.5363
20	10	0.0000	-0.1736	0.9848	212.2160	12.5363
21	10	0.0000	-0.2588	0.9659	212.2160	12.5363
22	10	0.0000	-0.3420	0.9397	212.2160	12.5363
23	10	0.0000	-0.4226	0.9063	212.2160	12.5363
24	10	0.0000	-0.5000	0.8660	212.2160	12.5363
25	10	0.0000	-0.5736	0.8192	212.2160	12.5363
26	10	0.0000	-0.6428	0.7660	212.2160	12.5363
27	10	0.0000	-0.7071	0.7071	212.2160	12.5363
28	10	0.0000	-0.7660	0.6428	212.2160	12.5363
29	10	0.0000	-0.8192	0.5736	212.2160	12.5363
30	10	0.0000	-0.8660	0.5000	212.2160	12.5363
31	10	0.0000	-0.9063	0.4226	212.2160	12.5363
32	10	0.0000	-0.9397	0.3420	212.2160	12.5363
33	10	0.0000	-0.9659	0.2588	212.2160	12.5363
34	10	0.0000	-0.9848	0.1736	212.2160	12.5363
35	10	0.0000	-0.9962	0.0872	212.2160	12.5363
36	10	0.0000	-1.0000	0.0000	212.2160	12.5363
37	10	0.0000	-0.9962	-0.0872	212.2160	12.5363
38	10	0.0000	-0.9848	-0.1736	212.2160	12.5363
39	10	0.0000	-0.9659	-0.2588	212.2160	12.5363
40	10	0.0000	-0.9397	-0.3420	212.2160	12.5363
41	10	0.0000	-0.9063	-0.4226	212.2160	12.5363
42	10	0.0000	-0.8660	-0.5000	212.2160	12.5363
43	10	0.0000	-0.8192	-0.5736	212.2160	12.5363
44	10	0.0000	-0.7660	-0.6428	212.2160	12.5363
45	10	0.0000	-0.7071	-0.7071	212.2160	12.5363
46	10	0.0000	-0.6428	-0.7660	212.2160	12.5363
47	10	0.0000	-0.5736	-0.8192	212.2160	12.5363
48	10	0.0000	-0.5000	-0.8660	212.2160	12.5363
49	10	0.0000	-0.4226	-0.9063	212.2160	12.5363
50	10	0.0000	-0.3420	-0.9397	212.2160	12.5363
51	10	0.0000	-0.2588	-0.9659	212.2160	12.5363
52	10	0.0000	-0.1736	-0.9848	212.2160	12.5363
53	10	0.0000	-0.0872	-0.9962	212.2160	12.5363
54	10	0.0000	-0.0000	-1.0000	212.2160	12.5363
55	10	0.0000	0.0872	-0.9962	212.2160	12.5363
56	10	0.0000	0.1736	-0.9848	212.2160	12.5363
57	10	0.0000	0.2588	-0.9659	212.2160	12.5363
58	10	0.0000	0.3420	-0.9397	212.2160	12.5363
59	10	0.0000	0.4226	-0.9063	212.2160	12.5363
60	10	0.0000	0.5000	-0.8660	212.2160	12.5363
61	10	0.0000	0.5736	-0.8192	212.2160	12.5363
62	10	0.0000	0.6428	-0.7660	212.2160	12.5363
63	10	0.0000	0.7071	-0.7071	212.2160	12.5363
64	10	0.0000	0.7660	-0.6428	212.2160	12.5363
65	10	0.0000	0.8192	-0.5736	212.2160	12.5363
66	10	0.0000	0.8660	-0.5000	212.2160	12.5363
67	10	0.0000	0.9063	-0.4226	212.2160	12.5363
68	10	0.0000	0.9397	-0.3420	212.2160	12.5363
69	10	0.0000	0.9659	-0.2588	212.2160	12.5363
70	10	0.0000	0.9848	-0.1736	212.2160	12.5363
71	10	0.0000	0.9962	-0.0872	212.2160	12.5363
