0	137	0.00880229	-0.999961	0
0	138	0.00880229	-0.989784	-0.142304
0	139	0.00880229	-0.959459	-0.281711
0	140	0.00880229	-0.909603	-0.415385
0	141	0.00880229	-0.841231	-0.540605
0	142	0.00880229	-0.755733	-0.654821
0	143	0.00880229	-0.65485	-0.755707
0	144	0.00880229	-0.540635	-0.841211
0	145	0.00880229	-0.415413	-0.909591
0	146	0.00880229	-0.281732	-0.959453
0	147	0.00880229	-0.142315	-0.989782
0	148	0.00880229	0	-0.999961
0	149	0.00880229	0.142315	-0.989782
0	150	0.00880229	0.281732	-0.959453
0	151	0.00880229	0.415412	-0.909591
0	152	0.00880229	0.540635	-0.841211
0	153	0.00880229	0.65485	-0.755708
0	154	0.00880229	0.755733	-0.654821
0	155	0.00880229	0.841231	-0.540605
0	156	0.00880229	0.909603	-0.415385
0	157	0.00880229	0.959459	-0.281711
0	158	0.00880229	0.989784	-0.142304
0	159	0.00880229	0.999961	0
0	160	0.00880229	0.989784	0.142304
0	161	0.00880229	0.959459	0.281711
0	162	0.00880229	0.909603	0.415385
0	163	0.00880229	0.841231	0.540605
0	164	0.00880229	0.755733	0.654821
0	165	0.00880229	0.65485	0.755708
0	166	0.00880229	0.540635	0.841211
0	167	0.00880229	0.415412	0.909591
0	168	0.00880229	0.281732	0.959453
0	169	0.00880229	0.142315	0.989782
0	170	0.00880229	0	0.999961
0	171	0.00880229	-0.142315	0.989782
0	172	0.00880229	-0.281732	0.959453
0	173	0.00880229	-0.415413	0.909591
0	174	0.00880229	-0.540635	0.841211
0	175	0.00880229	-0.65485	0.755707
0	176	0.00880229	-0.755733	0.654821
0	177	0.00880229	-0.841231	0.540605
0	178	0.00880229	-0.909603	0.415385
0	179	0.00880229	-0.959459	0.281711
0	180	0.00880229	-0.989784	0.142304
1	137	0.017728	-0.999843	0
1	138	0.017728	-0.989669	-0.142271
1	139	0.017728	-0.959354	-0.281648
1	140	0.017728	-0.909513	-0.415297
1	141	0.017728	-0.841159	-0.540497
1	142	0.017728	-0.755681	-0.6547
1	143	0.017728	-0.654816	-0.755581
1	144	0.017728	-0.540615	-0.841083
1	145	0.017728	-0.415403	-0.909465
1	146	0.017728	-0.281729	-0.95933
1	147	0.017728	-0.142315	-0.989663
1	148	0.017728	0	-0.999843
1	149	0.017728	0.142312	-0.989663
1	150	0.017728	0.281726	-0.959331
1	151	0.017728	0.415401	-0.909466
1	152	0.017728	0.540613	-0.841085
1	153	0.017728	0.654814	-0.755582
1	154	0.017728	0.755679	-0.654702
1	155	0.017728	0.841158	-0.540498
1	156	0.017728	0.909513	-0.415298
1	157	0.017728	0.959354	-0.281649
1	158	0.017728	0.989669	-0.142271
1	159	0.017728	0.999843	0
1	160	0.017728	0.989669	0.142271
1	161	0.017728	0.959354	0.281649
1	162	0.017728	0.909513	0.415298
1	163	0.017728	0.841158	0.540498
1	164	0.017728	0.755679	0.654702
1	165	0.017728	0.654814	0.755582
1	166	0.017728	0.540613	0.841085
1	167	0.017728	0.415401	0.909466
1	168	0.017728	0.281726	0.959331
1	169	0.017728	0.142312	0.989663
1	170	0.017728	0	0.999843
1	171	0.017728	-0.142315	0.989663
1	172	0.017728	-0.281729	0.95933
1	173	0.017728	-0.415403	0.909465
1	174	0.017728	-0.540615	0.841083
1	175	0.017728	-0.654816	0.755581
1	176	0.017728	-0.755681	0.6547
1	177	0.017728	-0.841159	0.540497
1	178	0.017728	-0.909513	0.415297
1	179	0.017728	-0.959354	0.281648
1	180	0.017728	-0.989669	0.142271
2	137	0.0212628	-0.999774	0
2	138	0.0212628	-0.989602	-0.142251
2	139	0.0212628	-0.959293	-0.281611
2	140	0.0212628	-0.909462	-0.415244
2	141	0.0212628	-0.841119	-0.540433
2	142	0.0212628	-0.755652	-0.654628
2	143	0.0212628	-0.654797	-0.755505
2	144	0.0212628	-0.540605	-0.841008
2	145	0.0212628	-0.4154	-0.90939
2	146	0.0212628	-0.281729	-0.959258
2	147	0.0212628	-0.142316	-0.989593
2	148	0.0212628	0	-0.999774
2	149	0.0212628	0.142311	-0.989594
2	150	0.0212628	0.281724	-0.95926
2	151	0.0212628	0.415395	-0.909393
2	152	0.0212628	0.540601	-0.84101
2	153	0.0212628	0.654794	-0.755508
2	154	0.0212628	0.755649	-0.654631
2	155	0.0212628	0.841117	-0.540435
2	156	0.0212628	0.909461	-0.415246
2	157	0.0212628	0.959293	-0.281612
2	158	0.0212628	0.989602	-0.142252
2	159	0.0212628	0.999774	0
2	160	0.0212628	0.989602	0.142252
2	161	0.0212628	0.959293	0.281612
2	162	0.0212628	0.909461	0.415246
2	163	0.0212628	0.841117	0.540435
2	164	0.0212628	0.755649	0.654631
2	165	0.0212628	0.654794	0.755508
2	166	0.0212628	0.540601	0.84101
2	167	0.0212628	0.415395	0.909393
2	168	0.0212628	0.281724	0.95926
2	169	0.0212628	0.142311	0.989594
2	170	0.0212628	0	0.999774
2	171	0.0212628	-0.142316	0.989593
2	172	0.0212628	-0.281729	0.959258
2	173	0.0212628	-0.4154	0.90939
2	174	0.0212628	-0.540605	0.841008
2	175	0.0212628	-0.654797	0.755505
2	176	0.0212628	-0.755652	0.654628
2	177	0.0212628	-0.841119	0.540433
2	178	0.0212628	-0.909462	0.415244
2	179	0.0212628	-0.959293	0.281611
2	180	0.0212628	-0.989602	0.142251
3	137	0.0253065	-0.99968	0
3	138	0.0253065	-0.989511	-0.142225
3	139	0.0253065	-0.95921	-0.28156
3	140	0.0253065	-0.909391	-0.415173
3	141	0.0253065	-0.841062	-0.540346
3	142	0.0253065	-0.755611	-0.654532
3	143	0.0253065	-0.654771	-0.755404
3	144	0.0253065	-0.540591	-0.840905
3	145	0.0253065	-0.415394	-0.90929
3	146	0.0253065	-0.281728	-0.95916
3	147	0.0253065	-0.142318	-0.989497
3	148	0.0253065	0	-0.99968
3	149	0.0253065	0.142308	-0.989499
3	150	0.0253065	0.281719	-0.959163
3	151	0.0253065	0.415385	-0.909294
3	152	0.0253065	0.540584	-0.84091
3	153	0.0253065	0.654765	-0.755409
3	154	0.0253065	0.755607	-0.654537
3	155	0.0253065	0.841059	-0.54035
3	156	0.0253065	0.909389	-0.415176
3	157	0.0253065	0.959209	-0.281563
3	158	0.0253065	0.989511	-0.142226
3	159	0.0253065	0.99968	0
3	160	0.0253065	0.989511	0.142226
3	161	0.0253065	0.959209	0.281563
3	162	0.0253065	0.909389	0.415176
3	163	0.0253065	0.841059	0.54035
3	164	0.0253065	0.755607	0.654537
3	165	0.0253065	0.654765	0.755409
3	166	0.0253065	0.540584	0.84091
3	167	0.0253065	0.415385	0.909294
3	168	0.0253065	0.281719	0.959163
3	169	0.0253065	0.142308	0.989499
3	170	0.0253065	0	0.99968
3	171	0.0253065	-0.142318	0.989497
3	172	0.0253065	-0.281728	0.95916
3	173	0.0253065	-0.415394	0.90929
3	174	0.0253065	-0.540591	0.840905
3	175	0.0253065	-0.654771	0.755404
3	176	0.0253065	-0.755611	0.654532
3	177	0.0253065	-0.841062	0.540346
3	178	0.0253065	-0.909391	0.415173
3	179	0.0253065	-0.95921	0.28156
3	180	0.0253065	-0.989511	0.142225
4	137	0.0298274	-0.999555	0
4	138	0.0298274	-0.98939	-0.14219
4	139	0.0298274	-0.9591	-0.281493
4	140	0.0298274	-0.909296	-0.415079
4	141	0.0298274	-0.840988	-0.540232
4	142	0.0298274	-0.755557	-0.654404
4	143	0.0298274	-0.654735	-0.755269
4	144	0.0298274	-0.540571	-0.840769
4	145	0.0298274	-0.415385	-0.909156
4	146	0.0298274	-0.281727	-0.959031
4	147	0.0298274	-0.14232	-0.989371
4	148	0.0298274	0	-0.999555
4	149	0.0298274	0.142303	-0.989374
4	150	0.0298274	0.281711	-0.959035
4	151	0.0298274	0.415371	-0.909163
4	152	0.0298274	0.540559	-0.840777
4	153	0.0298274	0.654726	-0.755278
4	154	0.0298274	0.755549	-0.654412
4	155	0.0298274	0.840983	-0.540239
4	156	0.0298274	0.909293	-0.415085
4	157	0.0298274	0.959098	-0.281498
4	158	0.0298274	0.98939	-0.142193
4	159	0.0298274	0.999555	0
4	160	0.0298274	0.98939	0.142193
4	161	0.0298274	0.959098	0.281498
4	162	0.0298274	0.909293	0.415085
4	163	0.0298274	0.840983	0.540239
4	164	0.0298274	0.755549	0.654412
4	165	0.0298274	0.654726	0.755278
4	166	0.0298274	0.540559	0.840777
4	167	0.0298274	0.415371	0.909163
4	168	0.0298274	0.281711	0.959035
4	169	0.0298274	0.142303	0.989374
4	170	0.0298274	0	0.999555
4	171	0.0298274	-0.14232	0.989371
4	172	0.0298274	-0.281727	0.959031
4	173	0.0298274	-0.415385	0.909156
4	174	0.0298274	-0.540571	0.840769
4	175	0.0298274	-0.654735	0.755269
4	176	0.0298274	-0.755557	0.654404
4	177	0.0298274	-0.840988	0.540232
4	178	0.0298274	-0.909296	0.415079
4	179	0.0298274	-0.9591	0.281493
4	180	0.0298274	-0.98939	0.14219
5	137	0.0335624	-0.999437	0
5	138	0.0335624	-0.989276	-0.142152
5	139	0.0335624	-0.958998	-0.28142
5	140	0.0335624	-0.909213	-0.414977
5	141	0.0335624	-0.840926	-0.540109
5	142	0.0335624	-0.755517	-0.654269
5	143	0.0335624	-0.654716	-0.755129
5	144	0.0335624	-0.540567	-0.840631
5	145	0.0335624	-0.415391	-0.909024
5	146	0.0335624	-0.281736	-0.958905
5	147	0.0335624	-0.142328	-0.98925
5	148	0.0335624	0	-0.999437
5	149	0.0335624	0.142303	-0.989254
